0.747679, 0.279148, -0.545243, -0.808909, 0.808864, 0.408967, 0.920237, 0.855127
0.749488, 0.298876, -0.531623, -0.806118, 0.810078, 0.409293, 0.919505, 0.853608
0.751338, 0.317341, -0.517964, -0.803416, 0.811348, 0.410063, 0.918768, 0.852550
0.752294, 0.334666, -0.501289, -0.800421, 0.812373, 0.410078, 0.917703, 0.851295
0.752607, 0.350922, -0.484645, -0.797536, 0.813299, 0.409928, 0.916705, 0.850183
0.753716, 0.366108, -0.470007, -0.795239, 0.814588, 0.410680, 0.915949, 0.849955
0.753722, 0.380792, -0.452983, -0.792417, 0.815690, 0.410111, 0.915063, 0.849690
0.754355, 0.395245, -0.435722, -0.789925, 0.816787, 0.410330, 0.914280, 0.849777
0.754539, 0.408206, -0.419648, -0.787494, 0.818078, 0.410117, 0.913564, 0.850047
0.754373, 0.419496, -0.402983, -0.785136, 0.818932, 0.409839, 0.912699, 0.850199
0.754565, 0.430287, -0.386742, -0.783011, 0.820250, 0.409471, 0.912058, 0.850799
0.754257, 0.440556, -0.371398, -0.781161, 0.821375, 0.409404, 0.911540, 0.851553
0.753812, 0.450017, -0.356018, -0.779583, 0.822425, 0.409470, 0.910864, 0.852339
0.753584, 0.458820, -0.341350, -0.778186, 0.823656, 0.408908, 0.910457, 0.853378
0.753312, 0.466694, -0.327413, -0.777125, 0.824959, 0.409829, 0.910061, 0.854244
0.752692, 0.473994, -0.313205, -0.775522, 0.825902, 0.410723, 0.909542, 0.854940
0.752027, 0.480381, -0.299666, -0.774062, 0.827062, 0.410706, 0.909103, 0.855826
0.751004, 0.485745, -0.287985, -0.772784, 0.827900, 0.410822, 0.908645, 0.856430
0.750354, 0.491204, -0.276868, -0.771505, 0.828762, 0.410390, 0.908261, 0.857157
0.749757, 0.496212, -0.266274, -0.770305, 0.829491, 0.409687, 0.907873, 0.857731
0.749061, 0.501167, -0.255407, -0.769397, 0.830276, 0.409910, 0.907535, 0.858441


0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.538609, -0.004176, -0.020073, 0.069545, -0.002386, 0.483230, 0.051378, 0.040014
0.905572, -0.004155, -0.202960, 0.032267, -0.026967, 0.710391, 0.652368, 0.010959
-0.469333, 0.019046, -0.286796, -0.012154, -0.000476, -0.249188, 0.829016, -0.016843
-0.922032, -0.004681, -0.487936, -0.007282, 0.016260, -0.424159, 0.799286, 0.052676
-0.685735, 0.009153, -0.724620, 0.004833, 0.032386, -0.283589, 0.933975, 0.114097
-0.285672, -0.006369, -0.951583, -0.084502, 0.154579, -0.103935, 0.991615, 0.255479
0.098135, -0.001762, -0.959408, -0.108575, 0.184227, -0.012361, 0.993072, 0.271365
0.177385, 0.001145, -0.959573, -0.109441, 0.186113, 0.010634, 0.993103, 0.271470
0.376646, 0.002899, -0.958233, -0.106658, 0.215861, 0.149156, 0.992872, 0.268479
0.720786, 0.006842, -0.949923, -0.185721, 0.412883, 0.553081, 0.991421, 0.235888
0.849933, 0.008480, -0.924516, -0.291949, 0.585266, 0.733529, 0.986243, 0.177530
0.910330, 0.014718, -0.881472, -0.363978, 0.665891, 0.783301, 0.975518, 0.116724
0.942212, 0.019013, -0.849265, -0.461121, 0.747531, 0.799805, 0.964999, 0.079568
0.932887, 0.033613, -0.820893, -0.529755, 0.793104, 0.738846, 0.956329, 0.059142
0.871068, 0.043237, -0.803985, -0.578830, 0.816130, 0.618427, 0.951758, 0.037140
0.758543, 0.039374, -0.841476, -0.677295, 0.862364, 0.540554, 0.962414, 0.028009
0.617141, 0.023248, -0.885390, -0.773666, 0.902752, 0.496796, 0.974116, 0.026016
0.528804, 0.001994, -0.902743, -0.819505, 0.916314, 0.450562, 0.978060, 0.024106
0.550825, -0.005899, -0.905273, -0.837303, 0.916470, 0.434441, 0.978121, 0.023827
0.637535, -0.006872, -0.903349, -0.844641, 0.913632, 0.457602, 0.976929, 0.022555
0.733986, -0.004523, -0.897938, -0.846335, 0.910905, 0.511827, 0.974760, 0.024059
0.807629, -0.006424, -0.888512, -0.842270, 0.908170, 0.572763, 0.970969, 0.028122
0.851577, -0.004713, -0.873605, -0.831058, 0.904197, 0.612231, 0.964923, 0.071741
0.869017, 0.010725, -0.849946, -0.810015, 0.895352, 0.623750, 0.954696, 0.180772
0.866739, 0.028581, -0.818471, -0.779276, 0.881705, 0.608730, 0.939449, 0.322714
0.853341, 0.053821, -0.785978, -0.750530, 0.867982, 0.577266, 0.922337, 0.449394
0.832791, 0.072670, -0.756662, -0.729878, 0.857529, 0.540367, 0.906626, 0.545416
0.811182, 0.087180, -0.736085, -0.720406, 0.852693, 0.511513, 0.895181, 0.610981
0.792143, 0.099998, -0.724807, -0.716674, 0.851894, 0.489888, 0.887979, 0.656836
0.778275, 0.109704, -0.719823, -0.717263, 0.853555, 0.473426, 0.883062, 0.684931
0.771321, 0.136007, -0.712558, -0.715694, 0.850453, 0.466476, 0.878184, 0.690414
0.763028, 0.174550, -0.683890, -0.693312, 0.836338, 0.465003, 0.860142, 0.653677
0.753206, 0.202190, -0.655040, -0.665903, 0.819084, 0.448940, 0.841524, 0.609559
0.735454, 0.253110, -0.578649, -0.619028, 0.783643, 0.429242, 0.794072, 0.481307
0.725072, 0.290513, -0.532853, -0.577175, 0.750974, 0.390710, 0.756901, 0.359957
0.709187, 0.339997, -0.484571, -0.529151, 0.719984, 0.377890, 0.714618, 0.230246
0.704316, 0.364568, -0.440081, -0.495570, 0.684082, 0.357203, 0.680694, 0.073900
0.693344, 0.389491, -0.385688, -0.448326, 0.648594, 0.339281, 0.629513, -0.101808
0.688666, 0.398220, -0.360421, -0.440834, 0.628554, 0.351174, 0.595005, -0.246631
0.683180, 0.417068, -0.341282, -0.441326, 0.616599, 0.353990, 0.546865, -0.400953
0.683896, 0.439438, -0.307756, -0.425250, 0.603722, 0.336767, 0.533361, -0.511889
0.694809, 0.468941, -0.265154, -0.422015, 0.599866, 0.336163, 0.528796, -0.606309
0.702821, 0.486262, -0.228817, -0.429245, 0.606041, 0.361303, 0.532042, -0.676312
0.722079, 0.516110, -0.195441, -0.447100, 0.623208, 0.386380, 0.540219, -0.733870
0.753218, 0.547156, -0.175095, -0.455452, 0.652560, 0.413731, 0.559268, -0.780339
0.769318, 0.579869, -0.143909, -0.445222, 0.677869, 0.429569, 0.582031, -0.809023
0.790854, 0.616164, -0.122751, -0.448240, 0.697548, 0.472778, 0.600956, -0.818285
0.794399, 0.613655, -0.097843, -0.443420, 0.702424, 0.493720, 0.598248, -0.815466
0.795636, 0.616057, -0.091879, -0.456697, 0.719741, 0.496710, 0.603645, -0.802245
0.807057, 0.628522, -0.080748, -0.472573, 0.741094, 0.501439, 0.627621, -0.773148
0.811740, 0.614683, -0.090870, -0.486425, 0.750605, 0.499208, 0.643046, -0.724749
0.811605, 0.589881, -0.106222, -0.490682, 0.763680, 0.505394, 0.652567, -0.664342
0.808514, 0.559112, -0.130123, -0.492705, 0.770575, 0.503969, 0.649695, -0.593164
0.812214, 0.533203, -0.151594, -0.513940, 0.788321, 0.513278, 0.661603, -0.507893
0.816829, 0.503793, -0.166442, -0.542867, 0.809923, 0.529876, 0.680587, -0.416491
0.824080, 0.468498, -0.193092, -0.578715, 0.828511, 0.534881, 0.698796, -0.312420
0.835808, 0.434540, -0.229031, -0.613724, 0.851173, 0.541488, 0.724145, -0.200769
0.842478, 0.395164, -0.268233, -0.639240, 0.866577, 0.544937, 0.741071, -0.090264
0.849029, 0.355991, -0.303385, -0.664249, 0.879892, 0.551304, 0.756951, 0.017770
0.855393, 0.313213, -0.340591, -0.689144, 0.891970, 0.558457, 0.770624, 0.123381
0.862477, 0.271725, -0.376854, -0.711876, 0.903513, 0.568076, 0.785329, 0.223377
