46.08,-2.4241,-43.702,19,0.13888,7,0.13888,0.433569477401579,0.000184292146073036
22.577,-0.3241,-66.46,20,0.83424,7,0.83424,0.407762298057487,0.000184292146073036
-19.428,-24.867,18.997,1,0.41081,1,4.7132,0.476041114390989,8.25482625482625e-05
-18.911,-23.271,18.416,1,0.33008,1,6.1517,0.403659821614216,8.25482625482625e-05
1.9913,-12.44,27.734,1,1.2018,1,1.2018,0.424229970776198,8.25482625482625e-05
-3.2559,-6.7247,21.361,1,1.9665,1,1.9665,0.0375767381593758,8.25482625482625e-05
-7.5626,8.1188,3.9102,2,0.57517,1,0.57517,0.474537586102081,8.25482625482625e-05
-8.2903,3.5722,-3.7896,2,0.85161,1,0.85161,0.421606352098538,8.25482625482625e-05
-22.527,6.0471,0.94766,2,3.873,1,3.873,0.448935193922331,8.25482625482625e-05
-18.411,11.9,3.1648,2,0.13721,1,0.13721,0.471204316571022,8.25482625482625e-05
-30.747,3.6479,0.42455,2,0.30416,1,0.30416,0.360972964737947,8.25482625482625e-05
-31.378,1.5658,0.32399,2,0.42319,1,0.42319,0.487286493351004,8.25482625482625e-05
-23.782,-14.56,6.5938,2,1.9927,1,8.4131,0.415075691902237,8.25482625482625e-05
-30.299,-5.1154,11.811,2,0.21081,1,0.21081,0.492411102597331,8.25482625482625e-05
-29.447,-4.6503,14.017,2,0.51429,1,0.51429,0.438083234176714,8.25482625482625e-05
-15.907,-37.012,1.5038,3,0.94978,1,0.94978,0.196378162484109,8.25482625482625e-05
-7.6676,-23.594,12.007,3,1.0382,1,0.25448,0.180895488398467,8.25482625482625e-05
-11.758,-26.338,16.396,3,0.31351,1,6.2391,0.466468304861109,8.25482625482625e-05
-34.937,3.9236,-30.206,6,0.52423,2,0.52423,0.487239345499821,3.17557251908397e-05
-40.709,-8.0723,-23.647,6,1.4151,2,1.4151,0.49138466547501,3.17557251908397e-05
-40.563,-9.863,-24.882,6,0.82207,2,0.82207,0.274385587163026,3.17557251908397e-05
-31.955,-12.85,-11.551,6,1.1523,2,1.9052,0.324268051492036,3.17557251908397e-05
-24.9,-12.543,-12.923,6,2.2709,2,3.6313,0.0510162494708008,3.17557251908397e-05
-27.893,-0.12002,-9.5871,6,1.2715,2,1.2715,0.290522188494541,3.17557251908397e-05
-5.1695,2.0218,-21.217,6,1.0499,2,1.0499,0.473443800188602,3.17557251908397e-05
-3.5557,0.50182,-36.113,11,0.94489,4,0.94489,0.36757000416112,0.000142857142857143
-2.2267,-0.64141,-37.826,11,0.99014,4,0.99014,0.490398421518946,0.000142857142857143
-5.2713,-1.2552,-30.409,11,0.20993,4,0.20993,0.368956776579926,0.000142857142857143
2.9401,-10.906,-34.8,11,5.1444,4,5.1444,0.482624687323208,0.000142857142857143
4.7683,-5.1076,-36.752,11,0.4816,4,0.4816,0.492267253012139,0.000142857142857143
4.1285,-19.641,-32.93,11,1.7017,4,1.7017,0.399465497278664,0.000142857142857143
3.1004,-22.559,-29.923,11,1.3252,4,1.3252,0.420931878053084,0.000142857142857143
-1.5391,-27.443,-40.75,11,0.166,4,0.166,0.305865165785858,0.000142857142857143
-6.9549,-25.271,-39.534,11,0.31039,4,0.31039,0.44619941834149,0.000142857142857143
-7.3081,-23.073,-40.148,11,0.49066,4,0.49066,0.454268684216988,0.000142857142857143
-1.4856,-21.531,-47.076,11,0.56179,4,0.56179,0.3674916464032,0.000142857142857143
-3.8025,-21.797,-46.49,11,0.3567,4,0.3567,0.480424628362899,0.000142857142857143
3.8126,-21.928,-47.285,11,0.44234,4,0.44234,0.476883316327599,0.000142857142857143
-17.68,-25.437,-10.763,4,1.6794,2,6.8152,0.415547652809688,3.17557251908397e-05
-18.768,-26.568,-9.6107,4,1.2926,2,7.9062,0.38132860400809,3.17557251908397e-05
-25.996,-19.227,-3.9511,4,0.42811,2,0.42811,0.388305510487545,3.17557251908397e-05
-25.857,-21.528,-3.1987,4,1.5622,2,1.5622,0.492636581345727,3.17557251908397e-05
-31.921,-29.54,-4.3135,4,0.35883,2,0.35883,0.467822136347047,3.17557251908397e-05
-36.045,-36.32,-19.138,4,0.37656,2,0.37656,0.346500485074583,3.17557251908397e-05
-35.037,-37.397,-20.962,4,0.75884,2,0.75884,0.491657387274528,3.17557251908397e-05
-33.038,-32.055,-15.188,4,2.563,2,2.563,0.452642209169376,3.17557251908397e-05
-34.175,-29.301,-25.131,4,0.7577,2,0.7577,0.392623138533279,3.17557251908397e-05
-30.118,-29.807,-26.547,4,1.5729,2,1.5729,0.0967233340642868,3.17557251908397e-05
