0.77268525,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
0.799797013157895,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
0.826908776315789,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
0.854020539473684,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
0.881132302631579,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
0.908244065789474,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
0.935355828947368,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
0.962467592105263,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
0.989579355263158,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.01669111842105,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.04380288157895,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.07091464473684,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.09802640789474,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.12513817105263,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.15224993421053,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.17936169736842,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.20647346052632,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.23358522368421,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.26069698684211,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.28780875,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.109722,7.299726,0.2,0.109722,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.113571894736842,7.299726,0.2,0.113571894736842,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.117421789473684,7.299726,0.2,0.117421789473684,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.121271684210526,7.299726,0.2,0.121271684210526,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.125121578947368,7.299726,0.2,0.125121578947368,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.128971473684211,7.299726,0.2,0.128971473684211,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.132821368421053,7.299726,0.2,0.132821368421053,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.136671263157895,7.299726,0.2,0.136671263157895,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.140521157894737,7.299726,0.2,0.140521157894737,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.144371052631579,7.299726,0.2,0.144371052631579,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.148220947368421,7.299726,0.2,0.148220947368421,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.152070842105263,7.299726,0.2,0.152070842105263,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.155920736842105,7.299726,0.2,0.155920736842105,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.159770631578947,7.299726,0.2,0.159770631578947,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.163620526315789,7.299726,0.2,0.163620526315789,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.167470421052632,7.299726,0.2,0.167470421052632,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
