1.030247,0.146296,7.299726,0.2,0.146296,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.191227789473684,7.299726,0.2,0.191227789473684,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.236159578947368,7.299726,0.2,0.236159578947368,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.281091368421053,7.299726,0.2,0.281091368421053,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.326023157894737,7.299726,0.2,0.326023157894737,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.370954947368421,7.299726,0.2,0.370954947368421,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.415886736842105,7.299726,0.2,0.415886736842105,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.460818526315789,7.299726,0.2,0.460818526315789,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.505750315789474,7.299726,0.2,0.505750315789474,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.550682105263158,7.299726,0.2,0.550682105263158,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.595613894736842,7.299726,0.2,0.595613894736842,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.640545684210526,7.299726,0.2,0.640545684210526,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.685477473684211,7.299726,0.2,0.685477473684211,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.730409263157895,7.299726,0.2,0.730409263157895,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.775341052631579,7.299726,0.2,0.775341052631579,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.820272842105263,7.299726,0.2,0.820272842105263,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.865204631578947,7.299726,0.2,0.865204631578947,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.910136421052632,7.299726,0.2,0.910136421052632,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,0.955068210526316,7.299726,0.2,0.955068210526316,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
1.030247,1,7.299726,0.2,1,0.2,0.088323,0.197222,1,80,0.1,1.63,0.035,0.07,18.296296,0.2,37.522862,0,7
