0.512413, 0.124256, 0.923938, 0.447679, 0.746927, 1.383597, 2.630957
1.427527, 0.125857, 0.963072, 0.276073, 0.674136, 2.227520, 3.340808
4.235884, 0.298300, 1.131112, 0.157186, 0.601308, 5.135491, 6.125489
11.913448, 0.639366, 1.474779, 0.101723, 0.490468, 13.043282, 13.980417
11.932353, 0.633641, 1.466685, 0.102631, 0.509141, 13.075136, 14.010811
24.139063, 1.388288, 2.293664, 0.251210, 0.715347, 26.242698, 27.399283
23.442016, 1.638883, 2.607847, 0.314863, 1.385983, 26.466882, 27.750708
20.868337, 1.797336, 2.852295, 0.341269, 3.038209, 25.703882, 27.100109
18.548121, 1.879530, 3.017787, 0.341912, 5.716816, 26.144467, 27.624636
16.390237, 1.925508, 3.190732, 0.316990, 9.124768, 27.440513, 29.022728
14.158539, 2.021551, 3.304729, 0.344077, 13.596632, 29.776722, 31.403977
13.264737, 1.991765, 3.382269, 0.298750, 17.940058, 33.196561, 34.885815
11.975544, 2.026307, 3.448837, 0.299371, 22.921231, 36.923083, 38.644984
10.839813, 2.097705, 3.543448, 0.316582, 27.328847, 40.266365, 42.028689
10.563528, 2.064967, 3.582428, 0.286961, 32.609057, 45.237552, 47.041975
10.111827, 2.085850, 3.617669, 0.289334, 36.987421, 49.185098, 51.006251
9.479765, 2.104950, 3.652580, 0.289185, 41.012103, 52.596818, 54.433633
9.341220, 2.102311, 3.695161, 0.276316, 46.583460, 58.026991, 59.896157
8.737924, 2.141731, 3.731561, 0.289579, 50.227223, 61.106879, 62.986288
8.640348, 2.146048, 3.743796, 0.287486, 53.015154, 63.801549, 65.686783
