0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.017700, 0.017500, 0.016100, 0.018800, 0.018800, 0.016400, 0.017900, 0.015800, 0.016300, 0.016400, 0.017000, 0.018600, 0.020000, 0.019100, 0.016900, 0.018400, 0.016300, 0.017800, 0.014400, 0.016700
0.018100, 6.415500, 6.343800, 6.380200, 6.426700, 6.380300, 6.398100, 6.358600, 6.324700, 6.345100, 6.349800, 6.296000, 6.322300, 6.285600, 6.273400, 6.231000, 6.231500, 6.218900, 6.233800, 6.201600
0.018700, 6.884200, 6.808800, 6.849500, 6.896800, 6.853900, 6.862400, 6.818100, 6.799800, 6.826200, 6.832400, 6.766300, 6.806100, 6.758000, 6.758400, 6.728700, 6.721500, 6.700500, 6.726700, 6.701200
0.019300, 6.884300, 6.765900, 6.800500, 6.839300, 6.808500, 6.811500, 6.761700, 6.757500, 6.773100, 6.794500, 6.722300, 6.761800, 6.723700, 6.715900, 6.690900, 6.675000, 6.657600, 6.693400, 6.657900
0.019600, 6.884400, 6.763600, 6.788000, 6.825700, 6.797400, 6.805100, 6.751000, 6.742600, 6.763600, 6.782700, 6.711000, 6.752400, 6.711900, 6.705200, 6.680600, 6.665300, 6.650800, 6.683800, 6.649200
0.020300, 6.884800, 6.763700, 6.790500, 6.828200, 6.799800, 6.808300, 6.753300, 6.744700, 6.765500, 6.784300, 6.712600, 6.755100, 6.715500, 6.708400, 6.681900, 6.667000, 6.654000, 6.686900, 6.651900
0.020500, 6.885300, 6.763800, 6.790800, 6.828100, 6.799700, 6.808300, 6.753500, 6.744500, 6.765300, 6.784100, 6.712400, 6.755300, 6.715500, 6.708300, 6.682000, 6.667200, 6.654400, 6.686800, 6.651800
0.020600, 6.885600, 6.764100, 6.790900, 6.828100, 6.800900, 6.809300, 6.754700, 6.745800, 6.766600, 6.785900, 6.712900, 6.756700, 6.716800, 6.709600, 6.683100, 6.669000, 6.655900, 6.688200, 6.652900
0.020700, 6.885800, 6.764100, 6.791100, 6.828400, 6.814100, 6.837500, 6.783800, 6.774600, 6.793000, 6.816700, 6.738100, 6.784700, 6.744500, 6.736600, 6.713400, 6.694500, 6.682600, 6.718000, 6.682800
0.020900, 6.885900, 6.764300, 6.791400, 6.829000, 6.814600, 6.949500, 6.890900, 6.881000, 6.906200, 6.926400, 6.839300, 6.891500, 6.850000, 6.844400, 6.826400, 6.800700, 6.795100, 6.830400, 6.788800
0.020900, 6.886400, 6.764800, 6.791800, 6.829300, 6.815700, 7.051000, 7.127500, 7.108500, 7.147200, 7.151600, 7.078700, 7.129500, 7.077900, 7.071400, 7.072000, 7.041500, 7.029100, 7.067100, 7.021600
0.021100, 6.886500, 6.765500, 6.792000, 6.829800, 6.817300, 7.053700, 7.558000, 7.548800, 7.573500, 7.582100, 7.504600, 7.578400, 7.515100, 7.501500, 7.513600, 7.476600, 7.450400, 7.494700, 7.448900
0.021100, 6.887600, 6.766000, 6.792900, 6.830600, 6.818700, 7.057400, 7.613900, 8.191600, 8.210300, 8.231700, 8.139800, 8.219800, 8.154600, 8.152100, 8.165400, 8.129600, 8.101200, 8.138900, 8.085800
0.021100, 6.889000, 6.767400, 6.794800, 6.831800, 6.820500, 7.059800, 7.616600, 8.702900, 8.918100, 8.957100, 8.866000, 8.938800, 8.888900, 8.867600, 8.883200, 8.866500, 8.804800, 8.856000, 8.817700
