%eval_id interface v0             fvimm          r0             b              nata           tc             n0             ERROR_TOT      
193      NO_ID      1.45           0.25           6.5            0.1025         0.175          29.5           22             11.12657       
194      NO_ID      1.190740741    0.1833333333   6.5            0.09527777778  0.175          38.68518519    17.11111111    2.578683       
195      NO_ID      1.190740741    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.414667       
196      NO_ID      1.005555556    0.25           6.5            0.1025         0.225          39.83333333    18             7.406585       
197      NO_ID      1.005555556    0.25           6.5            0.1025         0.125          39.83333333    18             7.315553       
198      NO_ID      1.616666667    0.25           6.5            0.1675         0.175          19.16666667    18             8.962114       
199      NO_ID      1.616666667    0.25           6.5            0.0375         0.175          19.16666667    18             14.454687      
200      NO_ID      1.283333333    0.55           10.16666667    0.1025         0.175          19.16666667    22             22.839831      
201      NO_ID      1.283333333    0.55           2.833333333    0.1025         0.175          19.16666667    22             21.197344      
202      NO_ID      1.45           0.85           10.16666667    0.1025         0.175          29.5           22             87.596497      
203      NO_ID      1.45           0.25           10.16666667    0.1025         0.175          29.5           22             23.115997      
204      NO_ID      1.19691358     0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.409758       
205      NO_ID      1.184567901    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.409337       
206      NO_ID      1.007613169    0.25           6.5            0.1025         0.225          39.83333333    18             7.370939       
207      NO_ID      1.007613169    0.25           6.5            0.1025         0.125          39.83333333    18             7.34248        
208      NO_ID      0.9561728395   0.25           6.5            0.1025         0.175          39.83333333    18             4.085831       
209      NO_ID      0.9561728395   0.25           6.5            0.1025         0.175          19.16666667    18             11.062815      
210      NO_ID      0.95           0.25           10.16666667    0.1675         0.225          29.5           22             11.263821      
211      NO_ID      0.95           0.25           2.833333333    0.1675         0.225          29.5           22             7.751566       
212      NO_ID      1.45           0.25           6.5            0.1675         0.125          19.16666667    22             10.512873      
213      NO_ID      1.45           0.25           6.5            0.0375         0.125          19.16666667    22             10.428329      
214      NO_ID      1.45           0.25           6.5            0.1025         0.175          29.5           26             20.929586      
215      NO_ID      1.45           0.25           6.5            0.1025         0.175          29.5           18             5.412414       
216      NO_ID      1.505555556    0.85           6.5            0.1025         0.175          19.16666667    22             108.196119     
217      NO_ID      1.505555556    0.25           6.5            0.1025         0.175          19.16666667    22             7.60534        
218      NO_ID      1.45           0.85           2.833333333    0.1025         0.175          29.5           22             74.249837      
219      NO_ID      1.45           0.25           2.833333333    0.1025         0.175          29.5           22             12.972524      
220      NO_ID      1.186625514    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.432168       
221      NO_ID      1.182510288    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.428698       
222      NO_ID      1.024074074    0.25           6.5            0.1025         0.225          39.83333333    18             7.839172       
223      NO_ID      1.024074074    0.25           6.5            0.1025         0.125          39.83333333    18             7.178365       
224      NO_ID      1.45           0.25           6.5            0.1675         0.175          29.5           18             6.198437       
225      NO_ID      1.45           0.25           6.5            0.0375         0.175          29.5           18             22.730375      
226      NO_ID      1.505555556    0.25           10.16666667    0.1025         0.175          19.16666667    22             21.872108      
227      NO_ID      1.505555556    0.25           2.833333333    0.1025         0.175          19.16666667    22             14.714831      
228      NO_ID      1.616666667    0.85           6.5            0.1025         0.175          19.16666667    22             138.365109     
229      NO_ID      1.616666667    0.25           6.5            0.1025         0.175          19.16666667    22             8.750261       
230      NO_ID      1.45           0.55           6.5            0.1025         0.175          39.83333333    26             85.637889      
231      NO_ID      1.45           0.55           6.5            0.1025         0.175          39.83333333    18             31.7479        
232      NO_ID      1.185253772    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.411041       
233      NO_ID      1.18388203     0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.428221       
234      NO_ID      0.999382716    0.25           6.5            0.1025         0.225          39.83333333    18             7.120843       
235      NO_ID      0.999382716    0.25           6.5            0.1025         0.125          39.83333333    18             7.430568       
236      NO_ID      0.95           0.25           6.5            0.1025         0.175          39.83333333    18             4.100097       
237      NO_ID      0.95           0.25           6.5            0.1025         0.175          19.16666667    18             11.099056      
238      NO_ID      1.45           0.25           10.16666667    0.1675         0.175          39.83333333    18             9.714818       
239      NO_ID      1.45           0.25           2.833333333    0.1675         0.175          39.83333333    18             6.04861        
240      NO_ID      1.616666667    0.25           6.5            0.1675         0.175          19.16666667    22             8.708802       
241      NO_ID      1.616666667    0.25           6.5            0.0375         0.175          19.16666667    22             20.744878      
242      NO_ID      0.95           0.55           6.5            0.1675         0.175          39.83333333    22             12.395223      
243      NO_ID      0.95           0.55           6.5            0.1675         0.175          19.16666667    22             12.280018      
244      NO_ID      1.505555556    0.85           6.5            0.1025         0.175          19.16666667    26             164.25914      
245      NO_ID      1.505555556    0.25           6.5            0.1025         0.175          19.16666667    26             11.767147      
246      NO_ID      0.95           0.55           6.5            0.0375         0.175          19.16666667    26             157.041574     
247      NO_ID      0.95           0.55           6.5            0.0375         0.175          19.16666667    18             77.631602      
248      NO_ID      1.184796525    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.408318       
249      NO_ID      1.184339278    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.408232       
250      NO_ID      1.011728395    0.25           6.5            0.1025         0.225          39.83333333    18             7.660965       
251      NO_ID      1.011728395    0.25           6.5            0.1025         0.125          39.83333333    18             7.311296       
